@relation complete_nonan

@attribute dataset_id numeric
@attribute AutoCorrelation numeric
@attribute CardinalityAtFour numeric
@attribute CardinalityAtThree numeric
@attribute CardinalityAtTwo numeric
@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute Dimensionality numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute MajorityClassPercentage numeric
@attribute MajorityClassSize numeric
@attribute MaxCardinalityOfNominalAttributes numeric
@attribute MaxCardinalityOfNumericAttributes numeric
@attribute MaxKurtosisOfNumericAtts numeric
@attribute MaxMeansOfNumericAtts numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MaxSkewnessOfNumericAtts numeric
@attribute MaxStdDevOfNumericAtts numeric
@attribute MeanCardinalityOfNominalAttributes numeric
@attribute MeanCardinalityOfNumericAttributes numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MinCardinalityOfNominalAttributes numeric
@attribute MinCardinalityOfNumericAttributes numeric
@attribute MinKurtosisOfNumericAtts numeric
@attribute MinMeansOfNumericAtts numeric
@attribute MinNominalAttDistinctValues numeric
@attribute MinSkewnessOfNumericAtts numeric
@attribute MinStdDevOfNumericAtts numeric
@attribute MinorityClassPercentage numeric
@attribute MinorityClassSize numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute NumberOfBinaryFeatures numeric
@attribute NumberOfClasses numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute NumberOfSymbolicFeatures numeric
@attribute PercentageOfBinaryFeatures numeric
@attribute PercentageOfInstancesWithMissingValues numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNumericFeatures numeric
@attribute PercentageOfSymbolicFeatures numeric
@attribute Quartile1KurtosisOfNumericAtts numeric
@attribute Quartile1MeansOfNumericAtts numeric
@attribute Quartile1SkewnessOfNumericAtts numeric
@attribute Quartile1StdDevOfNumericAtts numeric
@attribute Quartile2KurtosisOfNumericAtts numeric
@attribute Quartile2MeansOfNumericAtts numeric
@attribute Quartile2SkewnessOfNumericAtts numeric
@attribute Quartile2StdDevOfNumericAtts numeric
@attribute Quartile3KurtosisOfNumericAtts numeric
@attribute Quartile3MeansOfNumericAtts numeric
@attribute Quartile3SkewnessOfNumericAtts numeric
@attribute Quartile3StdDevOfNumericAtts numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute StdevCardinalityOfNominalAttributes numeric
@attribute StdevCardinalityOfNumericAttributes numeric
@attribute StdvNominalAttDistinctValues numeric
@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute 'weka.classifiers.bayes.BayesNet' numeric
@attribute 'weka.classifiers.bayes.NaiveBayes' numeric
@attribute 'weka.classifiers.bayes.NaiveBayesMultinomial' numeric
@attribute 'weka.classifiers.functions.Logistic' numeric
@attribute 'weka.classifiers.functions.MultilayerPerceptron' numeric
@attribute 'weka.classifiers.functions.SGD' numeric
@attribute 'weka.classifiers.functions.SMO' numeric
@attribute 'weka.classifiers.functions.SimpleLogistic' numeric
@attribute 'weka.classifiers.functions.VotedPerceptron' numeric
@attribute 'weka.classifiers.lazy.IBk' numeric
@attribute 'weka.classifiers.lazy.KStar' numeric
@attribute 'weka.classifiers.rules.DecisionTable' numeric
@attribute 'weka.classifiers.rules.JRip' numeric
@attribute 'weka.classifiers.rules.OneR' numeric
@attribute 'weka.classifiers.rules.PART' numeric
@attribute 'weka.classifiers.rules.ZeroR' numeric
@attribute 'weka.classifiers.trees.DecisionStump' numeric
@attribute 'weka.classifiers.trees.J48' numeric
@attribute 'weka.classifiers.trees.LMT' numeric
@attribute 'weka.classifiers.trees.REPTree' numeric
@attribute 'weka.classifiers.trees.RandomForest' numeric
@attribute 'weka.classifiers.trees.RandomTree' numeric

@data
1553,0.336195,8187550728,55697624,203276,0.613896,0.568571,0.146854,0.613896,0.568571,0.146854,0.613896,0.568571,0.146854,0.599929,0.564286,0.133131,0.018571,0.64059,0.461429,0.308341,0.64059,0.461429,0.308341,0.64059,0.461429,0.308341,0.35,245,3,571,-1.081388,5157.932857,3,0.733261,1429.635765,2.6,176.5,-1.312729,1053.522677,2.6,0.00635,201.165611,2,3,-1.528338,0.400871,2,-0.419314,0.171972,0.305714,214,0.608094,0.567143,0.152369,2,3,13,700,0,0,8,5,0.153846,0,0,0.615385,0.384615,-1.429156,0.964286,-0.299927,0.558318,-1.323476,1.228443,-0.04834,0.822023,-1.184964,2446.6827,0.271956,131.327125,0.656194,0.517143,0.235916,0.656194,0.517143,0.235916,0.656194,0.517143,0.235916,0.594268,0.541429,0.187679,0.594268,0.541429,0.187679,0.594268,0.541429,0.187679,0.547723,208.153789,0.547723,0.515836,0.645714,0.031379,44.951456,43.009709,0,43.300971,39.61165,0,43.980583,42.524272,0,36.990291,38.640777,47.961165,47.864078,43.68932,48.543689,34.951456,42.524272,51.941748,53.203883,47.184466,50.097087,43.592233
1554,0.244489,4069987560,28865160,122310,0.60853,0.612,0.090331,0.60853,0.612,0.090331,0.60853,0.612,0.090331,0.559031,0.614,0.043459,0.026,0.664425,0.54,0.279304,0.664425,0.54,0.279304,0.664425,0.54,0.279304,0.384,192,5,453,-0.889175,5108.876,5,0.26477,1501.848859,3,145.5,-1.34965,1050.559383,3,0.096737,212.759396,2,3,-1.675309,0.37604,2,-0.296405,0.169109,0.086,43,0.612477,0.614,0.121517,2,5,13,500,0,0,8,5,0.153846,0,0,0.615385,0.384615,-1.499135,0.892,0.027626,0.528356,-1.390246,1.08438,0.133308,0.789221,-1.217428,2466.393565,0.235917,146.817526,0.724991,0.466,0.347796,0.724991,0.466,0.347796,0.724991,0.466,0.347796,0.595292,0.612,0.18536,0.595292,0.612,0.18536,0.595292,0.612,0.18536,1.224745,163.609291,1.224745,0.588482,0.628,0.163924,38.591549,38.450704,0,40.422535,36.619718,0,42.112676,40.28169,0,38.450704,30.985915,39.43662,46.478873,40.56338,44.507042,39.43662,39.15493,50.56338,46.619718,53.098592,50.28169,40.28169
1555,0.132132,809431967750,925065106,983066,0.532426,0.774,0.035477,0.532426,0.774,0.035477,0.532426,0.774,0.035477,0.549412,0.714,0.094938,0.041,0.526864,0.82,0.047321,0.526864,0.82,0.047321,0.526864,0.82,0.047321,0.24,240,8,994,0.700401,52106.178,8,1.342031,24536.418151,3.75,279.162162,-0.794876,4239.04982,3.75,-0.045842,1354.844394,2,30,-1.456989,0.297755,2,-1.085093,0.042808,0.089,89,0.503416,0.827,0.015971,2,8,41,1000,0,0,37,4,0.04878,0,0,0.902439,0.097561,-1.211414,0.628924,-0.450391,0.182206,-1.044969,7.12084,-0.169091,1.049192,-0.39142,76.90315,0.382686,12.204759,0.568246,0.751,0.080853,0.568246,0.751,0.080853,0.568246,0.751,0.080853,0.504881,0.852,0.009242,0.504881,0.852,0.009242,0.504881,0.852,0.009242,2.872281,269.649929,2.872281,0.501822,0.85,0.004898,29.273356,18.131488,0,17.301038,14.394464,0,21.176471,24.567474,0,13.633218,14.256055,29.273356,28.99654,24.844291,17.923875,24.567474,29.273356,19.446367,27.681661,26.989619,27.820069,17.854671
1556,0.563025,352,176,88,1,0,1,1,0,1,1,0,1,0.814115,0.175,0.651934,0.058333,1,0,1,1,0,1,1,0,1,0.508333,61,2,44,-1.546783,38.724167,2,0.112508,1.819132,2,44,-1.546783,38.724167,2,0.112508,1.819132,2,44,-1.546783,38.724167,2,0.112508,1.819132,0.491667,59,0.991942,0.066667,0.866332,6,2,7,120,0,0,1,6,0.857143,0,0,0.142857,0.857143,-1.546783,38.724167,0.112508,1.819132,-1.546783,38.724167,0.112508,1.819132,-1.546783,38.724167,0.112508,1.819132,0.996666,0.033333,0.933389,0.996666,0.033333,0.933389,0.996666,0.033333,0.933389,0.983051,0.016667,0.966639,0.983051,0.016667,0.966639,0.983051,0.016667,0.966639,0,0,0,1,0,1,98.181818,100,0,100,100,100,100,100,51.515152,100,100,99.393939,99.393939,77.575758,100,51.515152,80,100,100,99.393939,100,100
1557,0.583573,2998705432800,3407619810,3679935,0.709143,0.434283,0.33879,0.785274,0.417046,0.374007,0.664299,0.441705,0.337119,0.709143,0.434283,0.33879,0.002155,0.76222,0.383768,0.420577,0.771047,0.376825,0.431877,0.766213,0.376586,0.432328,0.346421,1447,3,2429,76.025509,0.828742,3,3.128817,0.490389,3,863.714286,11.033153,0.382703,3,0.620369,0.174618,3,51,-0.045476,0.139516,3,-0.639873,0.041827,0.316734,1323,0.774052,0.424228,0.363058,0,3,9,4177,0,0,7,2,0,0,0,0.777778,0.222222,-0.023644,0.180594,-0.609198,0.09924,0.084012,0.359367,0.591852,0.120093,0.595124,0.523992,0.719098,0.221963,0.709143,0.434283,0.33879,0.751044,0.404597,0.39254,0.757408,0.396457,0.403456,0.704616,0.43548,0.337317,0.754015,0.414652,0.377216,0.780076,0.396457,0.40281,0,879.204511,0,0.680114,0.425425,0.361551,58.68695,57.55004,0,65.716573,66.244996,0,62.305845,65.380304,0,57.934347,63.330665,62.081665,61.505204,60.480384,61.633307,34.667734,57.245797,60.192154,66.421137,62.546037,64.227382,57.261809
1558,0.800885,40279830500,601191500,2058875,0.745202,0.11524,0,0.825312,0.10595,0.383114,0.651371,0.141119,0.291405,0.745202,0.11524,0,0.00376,0.49952,0.11524,0,0.49952,0.11524,0,0.49952,0.11524,0,0.88476,4000,12,2353,88.390332,1422.657819,12,6.596431,3009.638142,4.6,524.857143,28.192984,255.258192,4.6,3.357032,484.749021,2,24,-1.039531,0.542579,2,0.094627,1.693562,0.11524,521,0.834386,0.132493,0.395198,4,2,17,4521,0,0,7,10,0.235294,0,0,0.411765,0.588235,0.348775,2.79363,0.699501,3.109807,12.53005,39.766645,2.77242,10.576211,51.995212,263.961292,5.875259,259.856633,0.49952,0.11524,0,0.682954,0.116788,0.198475,0.681199,0.110153,0.18293,0.60662,0.107056,0.219692,0.735683,0.107056,0.20989,0.770426,0.114576,0.219128,3.977716,862.769075,3.977716,0.58092,0.143331,0.191894,88.079764,86.824225,0,90.073855,87.695716,90.192024,89.586411,90.236337,83.618907,86.33678,87.961595,89.748892,88.980798,88.611521,87.946824,88.552437,88.552437,89.350074,90.088626,89.187592,89.4387,86.262925
1559,0.971429,121550625,1157625,11025,0.698042,0.45283,0.331933,0.698042,0.45283,0.331933,0.698042,0.45283,0.331933,0.61629,0.556604,0.072382,0.09434,0.677748,0.490566,0.292063,0.677748,0.490566,0.292063,0.677748,0.490566,0.292063,0.462264,49,4,105,-1.162664,53.396226,4,0.12978,30.582809,4,102.777778,-1.191685,51.585954,4,0.018333,29.727478,4,95,-1.215631,46.028302,4,-0.016735,27.568946,0.132075,14,0.774394,0.396226,0.408843,0,4,10,106,0,0,9,1,0,0,0,0.9,0.1,-1.209834,50.051887,-0.012854,28.808618,-1.186511,52.896226,0.008308,30.322118,-1.179468,53.103774,0.030152,30.409092,0.615318,0.518868,0.141005,0.615318,0.518868,0.141005,0.615318,0.518868,0.141005,0.605763,0.537736,0.224091,0.605763,0.537736,0.224091,0.605763,0.537736,0.224091,0,4.146618,0,0.634101,0.5,0.284331,47.692308,68.461538,46.153846,54.615385,49.230769,0,60,53.076923,0,56.923077,63.076923,51.538462,57.692308,46.153846,54.615385,50,50,50,50,56.923077,68.461538,44.615385
1560,0.870588,39943340976,259372344,1041656,0.712444,0.129351,0.539379,0.973841,0.065381,0.831903,0.967805,0.022578,0.938337,0.712444,0.129351,0.539379,0.016933,0.968152,0.015992,0.955586,0.968152,0.015992,0.955586,0.968152,0.015992,0.955586,0.778457,1655,3,1064,299.424142,1702.877234,3,17.353457,930.919143,3,103.771429,17.740298,106.212907,3,2.39219,60.498826,3,2,-1.366059,0.003293,3,-0.995178,0.0573,0.082785,176,0.979623,0.097366,0.757751,0,3,36,2126,0,0,35,1,0,0,0,0.972222,0.027778,-0.292943,0.126058,0.115784,0.363094,3.009531,3.659925,1.657339,2.949386,15.131589,93.579492,3.920287,17.192814,0.712444,0.129351,0.539379,0.821233,0.079022,0.749798,0.896386,0.047037,0.861007,0.710609,0.184854,0.359322,0.794565,0.15381,0.463553,0.908193,0.121355,0.613437,0,236.259091,0,0.983781,0.010348,0.971734,93.175355,90.331754,0,98.388626,98.767773,0,98.35703,98.830964,0,99.020537,93.586098,98.293839,98.546603,87.077409,98.546603,78.199052,87.077409,98.325434,98.830964,98.736177,98.799368,96.113744
1561,0.936508,16,8,4,0.866502,0.140625,0.723608,0.944335,0.125,0.746283,0.855172,0.171875,0.645875,0.866502,0.140625,0.723608,58.15625,0.862562,0.15625,0.690223,0.862562,0.15625,0.690223,0.862562,0.15625,0.690223,0.546875,35,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0.453125,29,0.863932,0.25,0.473792,3722,2,3722,64,0,0,0,3722,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.594581,0.421875,0.114754,0.740394,0.28125,0.435847,0.740394,0.28125,0.435847,0.696552,0.296875,0.373196,0.696552,0.296875,0.373196,0.684236,0.375,0.252191,0,0,0,0.589655,0.375,0.190727,81.25,78.75,0,85,46.25,90,88.75,80,90,60,58.75,78.75,80,81.25,83.75,56.25,87.5,85,80,88.75,85,63.75
1563,0.936508,16,8,4,0.705911,0.34375,0.306404,0.882266,0.15625,0.682854,0.92069,0.15625,0.682854,0.705911,0.34375,0.306404,3.59375,0.810345,0.25,0.507218,0.810345,0.25,0.507218,0.810345,0.25,0.507218,0.546875,35,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0.453125,29,0.90936,0.265625,0.442623,230,2,230,64,0,0,0,230,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.705911,0.34375,0.306404,0.810345,0.25,0.507218,0.810345,0.25,0.507218,0.549754,0.4375,0.037594,0.608867,0.40625,0.170489,0.608867,0.40625,0.170489,0,0,0,0.917734,0.15625,0.69378,86.25,85,0,85,86.25,86.25,87.5,82.5,83.75,88.75,88.75,85,90,68.75,80,56.25,76.25,80,82.5,81.25,88.75,80
1564,0.936508,16,8,4,0.670443,0.375,0.247796,0.91133,0.140625,0.713718,0.925616,0.15625,0.680957,0.670443,0.375,0.247796,3.796875,0.78867,0.28125,0.448804,0.78867,0.28125,0.448804,0.78867,0.28125,0.448804,0.546875,35,2,0,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0.453125,29,0.926378,0.234375,0.511202,243,2,243,64,0,0,0,243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.670443,0.375,0.247796,0.78867,0.28125,0.448804,0.78867,0.28125,0.448804,0.541379,0.4375,0.037594,0.676847,0.359375,0.26839,0.696552,0.34375,0.298106,0,0,0,0.887685,0.1875,0.632536,87.5,87.5,0,91.25,88.75,86.25,86.25,78.75,77.5,83.75,83.75,82.5,85,65,76.25,56.25,66.25,73.75,78.75,81.25,85,68.75
1565,0.457338,13483008,421344,11088,0.73002,0.360544,0.293702,0.73002,0.360544,0.293702,0.73002,0.360544,0.293702,0.749362,0.363946,0.310041,0.047619,0.626918,0.384354,0.254276,0.626918,0.384354,0.254276,0.626918,0.384354,0.254276,0.639456,188,5,154,111.196773,230.520408,5,10.08996,95.414336,5,25.615385,27.332138,40.92708,5,-0.62498,12.609629,5,2,-1.62155,-8.846939,5,-7.323916,0.447533,0.05102,15,0.832664,0.411565,0.297817,0,5,14,294,0,0,13,1,0,0,0,0.928571,0.071429,-0.744492,-2.661565,-3.287915,0.80996,3.047268,0.586054,-0.472436,1.499491,63.785406,89.964286,1.084128,13.624688,0.687595,0.370748,0.172237,0.687595,0.370748,0.172237,0.687595,0.370748,0.172237,0.668358,0.408163,0.268687,0.668358,0.408163,0.268687,0.668358,0.408163,0.268687,0,43.811221,0,0.689597,0.391156,0.295317,64.197531,63.209877,0,69.135802,64.691358,0,70.123457,70.37037,0,61.975309,62.469136,69.876543,68.395062,66.91358,60.740741,67.901235,65.679012,64.691358,69.382716,66.666667,70.617284,62.716049
1566,0.500413,2157796475136,1780360128,1468944,0.494322,0.497525,-0.004122,0.52546,0.485974,0.020644,0.494297,0.505776,-0.011402,0.512786,0.489274,0.015064,0.083333,0.5,0.49505,0,0.5,0.49505,0,0.5,0.49505,0,0.50495,612,2,1212,12.666354,8245.599272,2,3.378216,19788.636065,2,1211.99,11.013298,8189.417136,2,3.236031,19481.352687,2,1211,10.514617,8113.476133,2,3.1877,19223.183969,0.49505,600,0.514707,0.485149,0.022613,1,2,101,1212,0,0,100,1,0.009901,0,0,0.990099,0.009901,10.65807,8168.31018,3.204333,19409.313867,10.767502,8200.085399,3.219434,19489.247888,11.205721,8212.043437,3.256677,19557.169838,0.503799,0.492574,0.005115,0.50188,0.491749,0.006994,0.50479,0.491749,0.007322,0.510779,0.491749,0.010162,0.497602,0.5,-0.007175,0.513909,0.487624,0.017804,0,0.1,0,0.583333,0.416667,0.166653,50.415512,48.698061,85.761773,87.202216,54.459834,55.67867,60.720222,59.501385,59.00277,61.274238,61.495845,50.415512,52.354571,52.686981,50.415512,50.415512,50.249307,50.415512,58.781163,57.174515,59.612188,59.058172
1568,0.239407,320,80,20,0.828456,0.337398,0.495965,0.981059,0.098935,0.853408,0.995866,0.039435,0.941891,0.828456,0.337398,0.495965,0.000695,0.973377,0.097932,0.855035,0.976031,0.092453,0.863146,0.977022,0.089752,0.867121,0.333385,4320,5,0,0,0,5,0,0,3.444444,0,0,0,3.444444,0,0,2,0,0,0,2,0,0,0.025313,328,0.981059,0.098935,0.853408,1,4,9,12958,0,0,0,9,0.111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.858637,0.290168,0.570188,0.942697,0.168236,0.7508,0.966495,0.112749,0.833031,0.858637,0.290168,0.570188,0.935053,0.18722,0.722747,0.942888,0.175876,0.739184,0.881917,0,0.881917,0.995866,0.039435,0.941891,90.386399,90.386399,0,92.478104,99.763009,0,92.838743,92.375064,0,97.50644,96.357548,94.224626,96.141164,71.24678,98.742916,33.359093,66.280268,96.1051,98.165894,95.383823,98.371973,93.508501
1570,0.965482,451239860355256,106575309484,22939154,0.666498,0.053937,0,0.832876,0.100021,0.309379,0.710062,0.041124,0.509277,0.666498,0.053937,0,0.00124,0.809751,0.029552,0.645812,0.869074,0.025625,0.720649,0.866008,0.024799,0.72636,0.946063,4578,2,4802,119.739435,525.800301,2,7.731519,156.579297,2,4520.8,48.007919,204.971169,2,3.373429,61.205474,2,4145,-0.015317,24.482007,2,-0.750783,10.726997,0.053937,261,0.841264,0.10684,0.298884,1,2,6,4839,0,0,5,1,0.166667,0,0,0.833333,0.166667,3.748219,70.393669,-0.282821,12.088756,17.188505,126.855547,2.504863,62.005622,107.677326,378.60648,7.463963,109.922119,0.499042,0.053937,0,0.816195,0.042777,0.559347,0.818539,0.032031,0.621113,0.666498,0.053937,0,0.762209,0.053937,0,0.86053,0.040504,0.55123,0,309.784925,0,0.654408,0.052077,0.403515,94.68599,89.31677,71.677019,96.63216,98.219462,94.68599,94.68599,96.149068,94.68599,94.837819,97.460317,95.555556,98.05383,94.534161,97.750173,94.68599,94.68599,97.99862,98.385093,97.874396,98.481712,97.694962
1590,0.634426,33343158816,347324571,3508329,0.759518,0.239282,0,0.869781,0.200667,0.323711,0.887508,0.14549,0.560878,0.759518,0.239282,0,0.000307,0.8639,0.145612,0.550217,0.863814,0.145101,0.552757,0.863814,0.145101,0.552757,0.760718,37155,41,28523,152.693096,189664.134597,41,11.894659,105604.025423,11.222222,4821.833333,30.359638,31819.974766,11.222222,3.063861,18914.620327,2,16,-0.184269,10.078089,2,-0.316525,2.570973,0.239282,11687,0.891398,0.167131,0.492962,2,2,15,48842,3620,6465,6,9,0.133333,0.074117,0.008824,0.4,0.6,0.423242,31.502211,0.099931,9.936326,4.504454,63.962348,0.998236,208.357531,53.184034,48225.334369,6.401021,31990.020649,0.499972,0.239282,0,0.861097,0.171226,0.465157,0.868764,0.157876,0.516623,0.745182,0.239282,0,0.832942,0.197699,0.34417,0.866051,0.167745,0.480052,12.15296,11611.209643,12.15296,0.71475,0.20638,0.430968,84.069625,83.34198,0,85.142662,82.780887,84.999317,84.9843,85.112628,79.247782,79.331058,78.690785,85.638225,84.6157,81.05802,85.227304,76.075085,76.075085,86.120137,86.10785,85.075768,84.991126,81.593174
1600,0.988722,12092640,215940,3660,0.688851,0.235955,0.220998,0.688851,0.235955,0.220998,0.688851,0.235955,0.220998,0.689151,0.205993,0,0.168539,0.695154,0.243446,0.229865,0.695154,0.243446,0.229865,0.695154,0.243446,0.229865,0.794007,212,2,61,16.907154,74.033708,2,-0.882106,15.2005,2,42.886364,5.220642,64.583674,2,-1.763706,9.680522,2,29,0.841243,50.535581,2,-3.120965,6.058104,0.205993,55,0.84497,0.299625,0.371691,1,2,45,267,0,0,44,1,0.022222,0,0,0.977778,0.022222,2.483611,61.580524,-2.26956,7.977934,3.94747,64.810861,-1.660039,9.193586,7.092206,67.440075,-1.240313,11.24156,0.495455,0.205993,0,0.495455,0.205993,0,0.495455,0.205993,0,0.604331,0.243446,0.218982,0.604331,0.243446,0.218982,0.604331,0.243446,0.218982,0,7.791516,0,0.60789,0.299625,0.211459,74.025974,68.571429,65.974026,77.402597,77.922078,80,80.519481,81.298701,80.519481,68.311688,67.272727,74.805195,78.701299,76.363636,76.883117,80.519481,80.519481,77.402597,81.298701,78.701299,83.896104,74.025974
4153,0.972067,1049760000,5832000,32400,0.952148,0.094444,0.886667,0.952148,0.094444,0.886667,0.952148,0.094444,0.886667,0.8,0.666667,0.2,0.377778,0.952148,0.094444,0.886667,0.952148,0.094444,0.886667,0.952148,0.094444,0.886667,0.166667,30,30,180,43.739752,0.697478,30,4.857274,0.496565,18,180,0.964319,-0.484363,18,0.486219,0.29253,6,180,-1.598238,-0.963753,6,-1.825767,0.005771,0.166667,30,0.985333,0.116667,0.86,0,6,68,180,0,0,66,2,0,0,0,0.970588,0.029412,-1.235912,-0.673413,0.336744,0.255399,-0.791321,-0.586169,0.455792,0.34106,1.338707,-0.476225,0.668129,0.418889,0.5,0.833333,0,0.5,0.833333,0,0.5,0.833333,0,0.844241,0.3,0.64,0.844241,0.3,0.64,0.844241,0.3,0.64,16.970563,0,16.970563,0.746667,0.422222,0.493333,92.5,89.166667,0,84.166667,93.333333,0,89.166667,94.166667,0,38.75,82.916667,81.666667,82.083333,53.75,95.416667,16.666667,33.333333,95.416667,95,94.166667,95.833333,82.5
4154,0.996769,36256875981887808,2628071613648,190495188,0.771454,0.001334,0.344389,0.910395,0.008287,0.231655,0.850293,0.001124,0.666105,0.771454,0.001334,0.344389,0.002177,0.489113,0.001615,0,0.619685,0.001334,0.295959,0.7178,0.000843,0.683807,0.998385,14217,2,13806,459.191776,94536.798174,2,11.341748,47496.696579,2,13470.566667,60.058775,3154.274274,2,-0.272687,1592.83935,2,5425,-1.288693,-0.011058,2,-7.56495,0.326954,0.001615,23,0.862653,0.017346,0.12461,1,2,31,14240,0,0,30,1,0.032258,0,0,0.967742,0.032258,1.541537,-0.00391,-1.852573,0.721001,14.075914,-0.001873,-0.255195,0.971087,93.416424,0.004945,0.629858,1.355431,0.489113,0.001615,0,0.782479,0.001194,0.513747,0.782479,0.001194,0.513747,0.857846,0.001404,0.285302,0.837125,0.001124,0.57841,0.777119,0.001194,0.604056,0,1523.21112,0,0.806579,0.001124,0.635802,99.714219,97.816819,0,99.850082,99.943781,99.953151,99.943781,99.901616,99.882877,99.896931,99.901616,99.920356,99.915671,99.915671,99.925041,99.882877,99.873507,99.925041,99.896931,99.892246,99.934411,99.878192
4329,0.739872,5740560,820080,18224,0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.516732,0.153191,0.011105,0.03617,0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.851064,400,7,136,30.481411,62.534043,7,5.633491,11.767857,2.571429,105,10.369463,23.461461,2.571429,1.99584,7.115385,2,45,-0.121854,3.281638,2,-0.19116,0.871395,0.148936,70,0.619316,0.302128,0.119525,11,2,17,470,0,0,3,14,0.647059,0,0,0.176471,0.823529,-0.121854,3.281638,-0.19116,0.871395,0.748833,4.568702,0.545188,8.706902,30.481411,62.534043,5.633491,11.767857,0.5,0.148936,0,0.5,0.148936,0,0.5,0.148936,0,0.533625,0.255319,0.027251,0.533625,0.255319,0.027251,0.533625,0.255319,0.027251,1.398586,51.971146,1.398586,0.541607,0.208511,0.091877,83.741007,69.064748,0,83.884892,81.294964,85.035971,85.035971,85.467626,85.611511,78.848921,82.877698,84.892086,85.179856,84.316547,80,85.611511,84.748201,85.467626,85.467626,84.604317,84.460432,76.690647
4340,0.955497,13784658708,56035198,146689,0.913749,0.086162,0.804429,0.913749,0.086162,0.804429,0.913749,0.086162,0.804429,0.811035,0.237598,0.487893,0.015666,0.913749,0.086162,0.804429,0.913749,0.086162,0.804429,0.913749,0.086162,0.804429,0.671018,257,3,383,3.630774,284.799823,3,0.951196,6.76597,3,297,0.757839,70.615598,3,0.014605,1.587624,3,91,-1.187746,4.205843,3,-0.95425,0.033491,0.002611,1,0.946885,0.146214,0.689078,0,3,6,383,0,0,5,1,0,0,0,0.833333,0.166667,-0.880869,7.726516,-0.621001,0.053514,0.637178,16.579115,-0.028982,0.156596,2.456877,160.522921,0.672005,3.837248,0.884803,0.130548,0.710769,0.884803,0.130548,0.710769,0.884803,0.130548,0.710769,0.921096,0.065274,0.850619,0.921096,0.065274,0.850619,0.921096,0.065274,0.850619,0,129.473936,0,0.912174,0.078329,0.823584,93.392857,84.642857,67.857143,88.035714,92.857143,0,89.464286,89.107143,0,96.25,95.357143,93.571429,92.857143,81.25,94.107143,67.857143,75,95,90.357143,92.678571,95,92.857143
